Entity,Code,Day,Biweekly cases per million people
Slovenia,SVN,2020-06-02,3.849
Slovenia,SVN,2020-06-03,4.33
Slovenia,SVN,2020-06-04,4.33
Slovenia,SVN,2020-06-05,5.292
Slovenia,SVN,2020-06-06,7.697
Slovenia,SVN,2020-06-07,8.178
Slovenia,SVN,2020-06-08,7.697
Slovenia,SVN,2020-06-09,8.178
Slovenia,SVN,2020-06-10,8.178
Slovenia,SVN,2020-06-11,7.216
Slovenia,SVN,2020-06-12,8.178
Slovenia,SVN,2020-06-13,9.14
Slovenia,SVN,2020-06-14,10.583
Slovenia,SVN,2020-06-15,11.064
Slovenia,SVN,2020-06-16,11.546
Slovenia,SVN,2020-06-17,12.508
Slovenia,SVN,2020-06-18,16.356
Slovenia,SVN,2020-06-19,16.356
Slovenia,SVN,2020-06-20,16.837
Slovenia,SVN,2020-06-21,16.837
Slovenia,SVN,2020-06-22,17.318
Slovenia,SVN,2020-06-23,23.091
Slovenia,SVN,2020-06-24,25.496
Slovenia,SVN,2020-06-25,28.383
Slovenia,SVN,2020-06-26,32.712
Slovenia,SVN,2020-06-27,38.485
Slovenia,SVN,2020-06-28,41.372
Slovenia,SVN,2020-06-29,42.815
Slovenia,SVN,2020-06-30,48.588
Slovenia,SVN,2020-07-01,52.917
Slovenia,SVN,2020-07-02,59.171
Slovenia,SVN,2020-07-03,65.906
Slovenia,SVN,2020-07-04,76.97
Slovenia,SVN,2020-07-05,86.592
Slovenia,SVN,2020-07-06,93.808
Slovenia,SVN,2020-07-07,98.618
Slovenia,SVN,2020-07-08,106.796
Slovenia,SVN,2020-07-09,110.164
Slovenia,SVN,2020-07-10,113.05
Slovenia,SVN,2020-07-11,122.671
Slovenia,SVN,2020-07-12,125.077
Slovenia,SVN,2020-07-13,127.001
Slovenia,SVN,2020-07-14,124.596
Slovenia,SVN,2020-07-15,127.482
Slovenia,SVN,2020-07-16,126.52
Slovenia,SVN,2020-07-17,127.963
Slovenia,SVN,2020-07-18,125.558
Slovenia,SVN,2020-07-19,118.342
Slovenia,SVN,2020-07-20,114.012
Slovenia,SVN,2020-07-21,114.493
Slovenia,SVN,2020-07-22,116.899
Slovenia,SVN,2020-07-23,123.634
Slovenia,SVN,2020-07-24,124.596
Slovenia,SVN,2020-07-25,114.974
Slovenia,SVN,2020-07-26,115.937
Slovenia,SVN,2020-07-27,114.493
Slovenia,SVN,2020-07-28,116.418
Slovenia,SVN,2020-07-29,114.012
Slovenia,SVN,2020-07-30,116.418
Slovenia,SVN,2020-07-31,115.455
Slovenia,SVN,2020-08-01,111.126
Slovenia,SVN,2020-08-02,112.569
Slovenia,SVN,2020-08-03,109.683
Slovenia,SVN,2020-08-04,102.467
Slovenia,SVN,2020-08-05,97.175
Slovenia,SVN,2020-08-06,91.402
Slovenia,SVN,2020-08-07,87.073
Slovenia,SVN,2020-08-08,87.073
Slovenia,SVN,2020-08-09,80.338
Slovenia,SVN,2020-08-10,80.819
Slovenia,SVN,2020-08-11,82.262
Slovenia,SVN,2020-08-12,90.44
Slovenia,SVN,2020-08-13,92.845
Slovenia,SVN,2020-08-14,102.467
Slovenia,SVN,2020-08-15,110.645
Slovenia,SVN,2020-08-16,113.531
Slovenia,SVN,2020-08-17,119.304
Slovenia,SVN,2020-08-18,127.963
Slovenia,SVN,2020-08-19,137.103
Slovenia,SVN,2020-08-20,150.573
Slovenia,SVN,2020-08-21,164.043
Slovenia,SVN,2020-08-22,177.994
Slovenia,SVN,2020-08-23,193.388
Slovenia,SVN,2020-08-24,197.236
Slovenia,SVN,2020-08-25,199.161
Slovenia,SVN,2020-08-26,201.566
Slovenia,SVN,2020-08-27,203.49
Slovenia,SVN,2020-08-28,205.896
Slovenia,SVN,2020-08-29,208.301
Slovenia,SVN,2020-08-30,215.998
Slovenia,SVN,2020-08-31,218.403
Slovenia,SVN,2020-09-01,225.138
Slovenia,SVN,2020-09-02,233.797
Slovenia,SVN,2020-09-03,238.608
Slovenia,SVN,2020-09-04,242.938
Slovenia,SVN,2020-09-05,242.938
Slovenia,SVN,2020-09-06,247.267
Slovenia,SVN,2020-09-07,252.559
Slovenia,SVN,2020-09-08,262.661
Slovenia,SVN,2020-09-09,283.828
Slovenia,SVN,2020-09-10,304.995
Slovenia,SVN,2020-09-11,336.745
Slovenia,SVN,2020-09-12,369.939
Slovenia,SVN,2020-09-13,402.651
Slovenia,SVN,2020-09-14,416.602
Slovenia,SVN,2020-09-15,436.326
Slovenia,SVN,2020-09-16,469.038
Slovenia,SVN,2020-09-17,493.572
Slovenia,SVN,2020-09-18,536.868
Slovenia,SVN,2020-09-19,571.024
Slovenia,SVN,2020-09-20,603.736
Slovenia,SVN,2020-09-21,615.763
Slovenia,SVN,2020-09-22,637.892
Slovenia,SVN,2020-09-23,664.831
Slovenia,SVN,2020-09-24,686.479
Slovenia,SVN,2020-09-25,726.408
Slovenia,SVN,2020-09-26,763.931
Slovenia,SVN,2020-09-27,792.794
Slovenia,SVN,2020-09-28,788.465
Slovenia,SVN,2020-09-29,796.643
Slovenia,SVN,2020-09-30,835.128
Slovenia,SVN,2020-10-01,869.284
Slovenia,SVN,2020-10-02,917.871
Slovenia,SVN,2020-10-03,972.232
Slovenia,SVN,2020-10-04,999.652
Slovenia,SVN,2020-10-05,1059.785
Slovenia,SVN,2020-10-06,1061.228
Slovenia,SVN,2020-10-07,1167.063
Slovenia,SVN,2020-10-08,1294.545
Slovenia,SVN,2020-10-09,1378.25
Slovenia,SVN,2020-10-10,1472.539
Slovenia,SVN,2020-10-11,1593.767
Slovenia,SVN,2020-10-12,1656.786
Slovenia,SVN,2020-10-13,1801.106
Slovenia,SVN,2020-10-14,2043.562
Slovenia,SVN,2020-10-15,2317.769
Slovenia,SVN,2020-10-16,2604.484
Slovenia,SVN,2020-10-17,2927.759
Slovenia,SVN,2020-10-18,3196.193
Slovenia,SVN,2020-10-19,3370.338
Slovenia,SVN,2020-10-20,3708.527
Slovenia,SVN,2020-10-21,4263.194
Slovenia,SVN,2020-10-22,4877.514
Slovenia,SVN,2020-10-23,5500.973
Slovenia,SVN,2020-10-24,6264.423
Slovenia,SVN,2020-10-25,6872.97
Slovenia,SVN,2020-10-26,7335.273
Slovenia,SVN,2020-10-27,7875.989
Slovenia,SVN,2020-10-28,8792.417
Slovenia,SVN,2020-10-29,9631.875
Slovenia,SVN,2020-10-30,10095.621
Slovenia,SVN,2020-10-31,10530.985
Slovenia,SVN,2020-11-01,10827.32
Slovenia,SVN,2020-11-02,10836.942
Slovenia,SVN,2020-11-03,11020.708
Slovenia,SVN,2020-11-04,11269.419
Slovenia,SVN,2020-11-05,11280.002
Slovenia,SVN,2020-11-06,11233.339
Slovenia,SVN,2020-11-07,11062.561
Slovenia,SVN,2020-11-08,10684.925
Slovenia,SVN,2020-11-09,10364.536
Slovenia,SVN,2020-11-10,10157.197
Slovenia,SVN,2020-11-11,9969.582
Slovenia,SVN,2020-11-12,9700.667
Slovenia,SVN,2020-11-13,9564.526
Slovenia,SVN,2020-11-14,9532.295
Slovenia,SVN,2020-11-15,9329.285
Slovenia,SVN,2020-11-16,9302.827
Slovenia,SVN,2020-11-17,9407.218
Slovenia,SVN,2020-11-18,9407.699
Slovenia,SVN,2020-11-19,9592.428
Slovenia,SVN,2020-11-20,9583.768
Slovenia,SVN,2020-11-21,9628.026
Slovenia,SVN,2020-11-22,9692.008
Slovenia,SVN,2020-11-23,9694.894
Slovenia,SVN,2020-11-24,9795.918
Slovenia,SVN,2020-11-25,9797.842
Slovenia,SVN,2020-11-26,9718.948
Slovenia,SVN,2020-11-27,9760.319
Slovenia,SVN,2020-11-28,9686.235
Slovenia,SVN,2020-11-29,9784.372
Slovenia,SVN,2020-11-30,9751.179
Slovenia,SVN,2020-12-01,9716.542
Slovenia,SVN,2020-12-02,9910.892
Slovenia,SVN,2020-12-03,9772.827
Slovenia,SVN,2020-12-04,9887.32
Slovenia,SVN,2020-12-05,9857.494
Slovenia,SVN,2020-12-06,9860.381
Slovenia,SVN,2020-12-07,9866.634
Slovenia,SVN,2020-12-08,10033.083
Slovenia,SVN,2020-12-09,9991.23
Slovenia,SVN,2020-12-10,10029.715
Slovenia,SVN,2020-12-11,10132.663
Slovenia,SVN,2020-12-12,10210.115
Slovenia,SVN,2020-12-13,10070.125
Slovenia,SVN,2020-12-14,10069.163
Slovenia,SVN,2020-12-15,10172.592
Slovenia,SVN,2020-12-16,10022.98
Slovenia,SVN,2020-12-17,9955.15
Slovenia,SVN,2020-12-18,9824.301
Slovenia,SVN,2020-12-19,9735.785
Slovenia,SVN,2020-12-20,9666.512
Slovenia,SVN,2020-12-21,9624.178
Slovenia,SVN,2020-12-22,9558.272
Slovenia,SVN,2020-12-23,9553.461
Slovenia,SVN,2020-12-24,9668.917
Slovenia,SVN,2020-12-25,9658.815
Slovenia,SVN,2020-12-26,8997.351
Slovenia,SVN,2020-12-27,8895.846
Slovenia,SVN,2020-12-28,8939.142
Slovenia,SVN,2020-12-29,9151.773
Slovenia,SVN,2020-12-30,9303.308
Slovenia,SVN,2020-12-31,9673.728
Slovenia,SVN,2021-01-01,9811.312
Slovenia,SVN,2021-01-02,9298.978
Slovenia,SVN,2021-01-03,9230.186
Slovenia,SVN,2021-01-04,9411.547
Slovenia,SVN,2021-01-05,9893.093
Slovenia,SVN,2021-01-06,10482.397
Slovenia,SVN,2021-01-07,10835.499
Slovenia,SVN,2021-01-08,10975.007
Slovenia,SVN,2021-01-09,11706.225
Slovenia,SVN,2021-01-10,11774.056
Slovenia,SVN,2021-01-11,11731.241
Slovenia,SVN,2021-01-12,11681.21
Slovenia,SVN,2021-01-13,11516.205
Slovenia,SVN,2021-01-14,11218.426
Slovenia,SVN,2021-01-15,11096.236
Slovenia,SVN,2021-01-16,11648.017
Slovenia,SVN,2021-01-17,11564.311
Slovenia,SVN,2021-01-18,11336.768
Slovenia,SVN,2021-01-19,10952.397
Slovenia,SVN,2021-01-20,10163.451
Slovenia,SVN,2021-01-21,9506.317
Slovenia,SVN,2021-01-22,9199.398
Slovenia,SVN,2021-01-23,9031.987
Slovenia,SVN,2021-01-24,8923.267
Slovenia,SVN,2021-01-25,8860.247
Slovenia,SVN,2021-01-26,8767.402
Slovenia,SVN,2021-01-27,8650.984
Slovenia,SVN,2021-01-28,8545.15
Slovenia,SVN,2021-01-29,8424.884
Slovenia,SVN,2021-01-30,8337.33
Slovenia,SVN,2021-01-31,8345.508
Slovenia,SVN,2021-02-01,8376.296
Slovenia,SVN,2021-02-02,8345.989
Slovenia,SVN,2021-02-03,8298.364
Slovenia,SVN,2021-02-04,8194.454
Slovenia,SVN,2021-02-05,7960.176
Slovenia,SVN,2021-02-06,7652.775
Slovenia,SVN,2021-02-07,7635.457
Slovenia,SVN,2021-02-08,7634.014
Slovenia,SVN,2021-02-09,7000.452
Slovenia,SVN,2021-02-10,6798.886
Slovenia,SVN,2021-02-11,6689.203
Slovenia,SVN,2021-02-12,6544.403
Slovenia,SVN,2021-02-13,6379.397
Slovenia,SVN,2021-02-14,6255.764
Slovenia,SVN,2021-02-15,6226.9
Slovenia,SVN,2021-02-16,5789.131
Slovenia,SVN,2021-02-17,5534.648
Slovenia,SVN,2021-02-18,5360.984
Slovenia,SVN,2021-02-19,5338.374
Slovenia,SVN,2021-02-20,5364.351
Slovenia,SVN,2021-02-21,5322.98
Slovenia,SVN,2021-02-22,5298.445
Slovenia,SVN,2021-02-23,5557.258
Slovenia,SVN,2021-02-24,5392.734
Slovenia,SVN,2021-02-25,5109.868
Slovenia,SVN,2021-02-26,5071.864
Slovenia,SVN,2021-02-27,5041.076
Slovenia,SVN,2021-02-28,5101.209
Slovenia,SVN,2021-03-01,5072.345
Slovenia,SVN,2021-03-02,5068.496
Slovenia,SVN,2021-03-03,5128.148
Slovenia,SVN,2021-03-04,5195.978
Slovenia,SVN,2021-03-05,5180.584
Slovenia,SVN,2021-03-06,5163.747
Slovenia,SVN,2021-03-07,5147.872
Slovenia,SVN,2021-03-08,5130.073
Slovenia,SVN,2021-03-09,5053.583
Slovenia,SVN,2021-03-10,4988.159
Slovenia,SVN,2021-03-11,5037.708
Slovenia,SVN,2021-03-12,4968.435
Slovenia,SVN,2021-03-13,4919.847
Slovenia,SVN,2021-03-14,4951.598
Slovenia,SVN,2021-03-15,4933.317
Slovenia,SVN,2021-03-16,5022.795
Slovenia,SVN,2021-03-17,4958.333
Slovenia,SVN,2021-03-18,4935.241
Slovenia,SVN,2021-03-19,4963.143
Slovenia,SVN,2021-03-20,5014.136
Slovenia,SVN,2021-03-21,5079.08
Slovenia,SVN,2021-03-22,5118.046
Slovenia,SVN,2021-03-23,5232.539
Slovenia,SVN,2021-03-24,5394.658
Slovenia,SVN,2021-03-25,5541.383
Slovenia,SVN,2021-03-26,5667.422
Slovenia,SVN,2021-03-27,5862.253
Slovenia,SVN,2021-03-28,5919.019
Slovenia,SVN,2021-03-29,5958.947
Slovenia,SVN,2021-03-30,6036.398
Slovenia,SVN,2021-03-31,6267.79
Slovenia,SVN,2021-04-01,6443.86
Slovenia,SVN,2021-04-02,6557.872
Slovenia,SVN,2021-04-03,6692.089
Slovenia,SVN,2021-04-04,6790.226
Slovenia,SVN,2021-04-05,6786.859
Slovenia,SVN,2021-04-06,6446.265
Slovenia,SVN,2021-04-07,6399.121
Slovenia,SVN,2021-04-08,6572.785
Slovenia,SVN,2021-04-09,6693.533
Slovenia,SVN,2021-04-10,6691.608
Slovenia,SVN,2021-04-11,6648.794
Slovenia,SVN,2021-04-12,6648.312
Slovenia,SVN,2021-04-13,6634.362
Slovenia,SVN,2021-04-14,6481.864
Slovenia,SVN,2021-04-15,6267.309
Slovenia,SVN,2021-04-16,6115.293
Slovenia,SVN,2021-04-17,5855.999
Slovenia,SVN,2021-04-18,5739.1
Slovenia,SVN,2021-04-19,5717.934
Slovenia,SVN,2021-04-20,5932.969
Slovenia,SVN,2021-04-21,5857.923
Slovenia,SVN,2021-04-22,5481.731
Slovenia,SVN,2021-04-23,5297.483
Slovenia,SVN,2021-04-24,5129.592
Slovenia,SVN,2021-04-25,5065.129
Slovenia,SVN,2021-04-26,5018.947
Slovenia,SVN,2021-04-27,4900.605
Slovenia,SVN,2021-04-28,4495.548
Slovenia,SVN,2021-04-29,4508.537
Slovenia,SVN,2021-04-30,4553.757
Slovenia,SVN,2021-05-01,4674.023
Slovenia,SVN,2021-05-02,4618.701
Slovenia,SVN,2021-05-03,4604.75
Slovenia,SVN,2021-05-04,4688.455
Slovenia,SVN,2021-05-05,4643.235
Slovenia,SVN,2021-05-06,4687.974
Slovenia,SVN,2021-05-07,4545.098
Slovenia,SVN,2021-05-08,4416.173
Slovenia,SVN,2021-05-09,4355.559
Slovenia,SVN,2021-05-10,4335.354
Slovenia,SVN,2021-05-11,4186.224
Slovenia,SVN,2021-05-12,4343.051
Slovenia,SVN,2021-05-13,4188.629
Slovenia,SVN,2021-05-14,3958.199
Slovenia,SVN,2021-05-15,3706.603
Slovenia,SVN,2021-05-16,3674.371
Slovenia,SVN,2021-05-17,3627.708
Slovenia,SVN,2021-05-18,3436.725
Slovenia,SVN,2021-05-19,3239.489
Slovenia,SVN,2021-05-20,3009.059
Slovenia,SVN,2021-05-21,2881.096
Slovenia,SVN,2021-05-22,2760.349
Slovenia,SVN,2021-05-23,2697.81
Slovenia,SVN,2021-05-24,2666.06
Slovenia,SVN,2021-05-25,2584.76
Slovenia,SVN,2021-05-26,2423.122
Slovenia,SVN,2021-05-27,2310.072
Slovenia,SVN,2021-05-28,2222.518
Slovenia,SVN,2021-05-29,2154.688
Slovenia,SVN,2021-05-30,2078.68
Slovenia,SVN,2021-05-31,2067.616
Slovenia,SVN,2021-06-01,1983.91
Slovenia,SVN,2021-06-02,1907.902
Slovenia,SVN,2021-06-03,1867.012
Slovenia,SVN,2021-06-04,1840.072
Slovenia,SVN,2021-06-05,1773.685
Slovenia,SVN,2021-06-06,1772.723
Slovenia,SVN,2021-06-07,1760.215
Slovenia,SVN,2021-06-08,1709.704
Slovenia,SVN,2021-06-09,1645.722
Slovenia,SVN,2021-06-10,1565.865
Slovenia,SVN,2021-06-11,1483.603
Slovenia,SVN,2021-06-12,1375.364
Slovenia,SVN,2021-06-13,1352.754
Slovenia,SVN,2021-06-14,1320.522
Slovenia,SVN,2021-06-15,1219.98
Slovenia,SVN,2021-06-16,1097.789
Slovenia,SVN,2021-06-17,1006.387
Slovenia,SVN,2021-06-18,913.061
Slovenia,SVN,2021-06-19,836.09
Slovenia,SVN,2021-06-20,773.071
Slovenia,SVN,2021-06-21,754.79
Slovenia,SVN,2021-06-22,680.225
Slovenia,SVN,2021-06-23,581.607
Slovenia,SVN,2021-06-24,510.41
Slovenia,SVN,2021-06-25,474.33
Slovenia,SVN,2021-06-26,418.045
Slovenia,SVN,2021-06-27,383.408
Slovenia,SVN,2021-06-28,377.636
Slovenia,SVN,2021-06-29,339.632
Slovenia,SVN,2021-06-30,304.995
Slovenia,SVN,2021-07-01,276.131
Slovenia,SVN,2021-07-02,246.305
Slovenia,SVN,2021-07-03,219.847
Slovenia,SVN,2021-07-04,211.187
Slovenia,SVN,2021-07-05,205.896
Slovenia,SVN,2021-07-06,197.718
Slovenia,SVN,2021-07-07,208.782
Slovenia,SVN,2021-07-08,218.884
Slovenia,SVN,2021-07-09,237.165
Slovenia,SVN,2021-07-10,296.817
Slovenia,SVN,2021-07-11,299.703
Slovenia,SVN,2021-07-12,299.703
Slovenia,SVN,2021-07-13,323.275
Slovenia,SVN,2021-07-14,314.616
Slovenia,SVN,2021-07-15,330.491
Slovenia,SVN,2021-07-16,348.772
Slovenia,SVN,2021-07-17,363.685
Slovenia,SVN,2021-07-18,369.939
Slovenia,SVN,2021-07-19,370.42
Slovenia,SVN,2021-07-20,389.662
Slovenia,SVN,2021-07-21,407.462
Slovenia,SVN,2021-07-22,408.424
Slovenia,SVN,2021-07-23,395.435
Slovenia,SVN,2021-07-24,375.711
Slovenia,SVN,2021-07-25,379.079
Slovenia,SVN,2021-07-26,384.371
Slovenia,SVN,2021-07-27,394.954
Slovenia,SVN,2021-07-28,420.932
Slovenia,SVN,2021-07-29,441.617
Slovenia,SVN,2021-07-30,467.114
Slovenia,SVN,2021-07-31,503.194
Slovenia,SVN,2021-08-01,520.993
Slovenia,SVN,2021-08-02,531.576
Slovenia,SVN,2021-08-03,576.796
Slovenia,SVN,2021-08-04,590.747
Slovenia,SVN,2021-08-05,623.46
Slovenia,SVN,2021-08-06,665.793
Slovenia,SVN,2021-08-07,684.074
Slovenia,SVN,2021-08-08,701.392
Slovenia,SVN,2021-08-09,712.938
Slovenia,SVN,2021-08-10,765.855
Slovenia,SVN,2021-08-11,844.268
Slovenia,SVN,2021-08-12,915.947
Slovenia,SVN,2021-08-13,956.837
Slovenia,SVN,2021-08-14,1018.895
Slovenia,SVN,2021-08-15,1036.694
Slovenia,SVN,2021-08-16,1048.721
Slovenia,SVN,2021-08-17,1115.108
Slovenia,SVN,2021-08-18,1233.45
Slovenia,SVN,2021-08-19,1350.348
Slovenia,SVN,2021-08-20,1440.788
Slovenia,SVN,2021-08-21,1569.233
Slovenia,SVN,2021-08-22,1653.9
Slovenia,SVN,2021-08-23,1687.575
Slovenia,SVN,2021-08-24,1813.132
Slovenia,SVN,2021-08-25,1938.69
Slovenia,SVN,2021-08-26,2064.729
Slovenia,SVN,2021-08-27,2229.734
Slovenia,SVN,2021-08-28,2361.065
Slovenia,SVN,2021-08-29,2446.694
Slovenia,SVN,2021-08-30,2488.547
Slovenia,SVN,2021-08-31,2594.862
Slovenia,SVN,2021-09-01,2777.186
Slovenia,SVN,2021-09-02,2917.657
Slovenia,SVN,2021-09-03,3051.874
Slovenia,SVN,2021-09-04,3216.879
Slovenia,SVN,2021-09-05,3251.997
Slovenia,SVN,2021-09-06,3308.281
Slovenia,SVN,2021-09-07,3500.707
Slovenia,SVN,2021-09-08,3782.611
Slovenia,SVN,2021-09-09,4026.511
Slovenia,SVN,2021-09-10,4245.395
Slovenia,SVN,2021-09-11,4509.499
Slovenia,SVN,2021-09-12,4647.084
Slovenia,SVN,2021-09-13,4714.433
Slovenia,SVN,2021-09-14,5125.743
Slovenia,SVN,2021-09-15,5414.382
Slovenia,SVN,2021-09-16,5728.517
Slovenia,SVN,2021-09-17,5983.962
Slovenia,SVN,2021-09-18,6227.381
Slovenia,SVN,2021-09-19,6336.583
Slovenia,SVN,2021-09-20,6364.003
Slovenia,SVN,2021-09-21,6571.823
Slovenia,SVN,2021-09-22,6617.043
Slovenia,SVN,2021-09-23,6614.157
Slovenia,SVN,2021-09-24,6586.255
Slovenia,SVN,2021-09-25,6547.289
Slovenia,SVN,2021-09-26,6492.448
Slovenia,SVN,2021-09-27,6493.41
Slovenia,SVN,2021-09-28,6321.67
Slovenia,SVN,2021-09-29,6309.643
Slovenia,SVN,2021-09-30,6167.248
Slovenia,SVN,2021-10-01,6084.505
Slovenia,SVN,2021-10-02,5961.833
Slovenia,SVN,2021-10-03,5955.098
Slovenia,SVN,2021-10-04,5923.348
Slovenia,SVN,2021-10-05,5764.597
Slovenia,SVN,2021-10-06,5776.142
Slovenia,SVN,2021-10-07,5755.938
Slovenia,SVN,2021-10-08,5707.831
Slovenia,SVN,2021-10-09,5649.622
Slovenia,SVN,2021-10-10,5670.789
Slovenia,SVN,2021-10-11,5623.164
Slovenia,SVN,2021-10-12,5609.213
Slovenia,SVN,2021-10-13,5555.815
Slovenia,SVN,2021-10-14,5579.868
Slovenia,SVN,2021-10-15,5642.406
Slovenia,SVN,2021-10-16,5856.961
Slovenia,SVN,2021-10-17,5906.511
Slovenia,SVN,2021-10-18,5973.86
Slovenia,SVN,2021-10-19,6305.794
Slovenia,SVN,2021-10-20,6755.109
Slovenia,SVN,2021-10-21,7177.002
Slovenia,SVN,2021-10-22,7723.011
Slovenia,SVN,2021-10-23,8391.209
Slovenia,SVN,2021-10-24,8878.047
Slovenia,SVN,2021-10-25,9128.681
Slovenia,SVN,2021-10-26,9746.368
Slovenia,SVN,2021-10-27,10680.115
Slovenia,SVN,2021-10-28,11432.981
Slovenia,SVN,2021-10-29,12094.926
Solomon Islands,SLB,2020-10-24,5.682
Solomon Islands,SLB,2020-10-25,5.682
Solomon Islands,SLB,2020-10-26,2.841
Solomon Islands,SLB,2020-10-27,8.523
Solomon Islands,SLB,2020-10-28,8.523
Solomon Islands,SLB,2020-10-29,7.102
Solomon Islands,SLB,2020-10-30,7.102
Solomon Islands,SLB,2020-10-31,7.102
Solomon Islands,SLB,2020-11-01,7.102
Solomon Islands,SLB,2020-11-02,14.205
Solomon Islands,SLB,2020-11-03,14.205
Solomon Islands,SLB,2020-11-04,14.205
Solomon Islands,SLB,2020-11-05,12.784
Solomon Islands,SLB,2020-11-06,12.784
Solomon Islands,SLB,2020-11-07,12.784
Solomon Islands,SLB,2020-11-08,12.784
Solomon Islands,SLB,2020-11-09,17.046
Solomon Islands,SLB,2020-11-10,11.364
Solomon Islands,SLB,2020-11-11,11.364
Solomon Islands,SLB,2020-11-12,11.364
Solomon Islands,SLB,2020-11-13,11.364
Solomon Islands,SLB,2020-11-14,11.364
Solomon Islands,SLB,2020-11-15,11.364
Solomon Islands,SLB,2020-11-16,4.261
Solomon Islands,SLB,2020-11-17,4.261
Solomon Islands,SLB,2020-11-18,4.261
Solomon Islands,SLB,2020-11-19,4.261
Solomon Islands,SLB,2020-11-20,4.261
Solomon Islands,SLB,2020-11-21,4.261
Solomon Islands,SLB,2020-11-22,4.261
Solomon Islands,SLB,2020-11-23,0
Solomon Islands,SLB,2020-11-24,1.42
Solomon Islands,SLB,2020-11-25,1.42
Solomon Islands,SLB,2020-11-26,1.42
Solomon Islands,SLB,2020-11-27,1.42
Solomon Islands,SLB,2020-11-28,1.42
Solomon Islands,SLB,2020-11-29,1.42
Solomon Islands,SLB,2020-11-30,1.42
Solomon Islands,SLB,2020-12-01,1.42
Solomon Islands,SLB,2020-12-02,1.42
Solomon Islands,SLB,2020-12-03,1.42
Solomon Islands,SLB,2020-12-04,1.42
Solomon Islands,SLB,2020-12-05,1.42
Solomon Islands,SLB,2020-12-06,1.42
Solomon Islands,SLB,2020-12-07,1.42
Solomon Islands,SLB,2020-12-08,0
Solomon Islands,SLB,2020-12-09,0
Solomon Islands,SLB,2020-12-10,0
Solomon Islands,SLB,2020-12-11,0
Solomon Islands,SLB,2020-12-12,0
Solomon Islands,SLB,2020-12-13,0
Solomon Islands,SLB,2020-12-14,0
Solomon Islands,SLB,2020-12-15,0
Solomon Islands,SLB,2020-12-16,0
Solomon Islands,SLB,2020-12-17,0
Solomon Islands,SLB,2020-12-18,0
Solomon Islands,SLB,2020-12-19,0
Solomon Islands,SLB,2020-12-20,0
Solomon Islands,SLB,2020-12-21,0
Solomon Islands,SLB,2020-12-22,0
Solomon Islands,SLB,2020-12-23,0
Solomon Islands,SLB,2020-12-24,0
Solomon Islands,SLB,2020-12-25,0
Solomon Islands,SLB,2020-12-26,0
Solomon Islands,SLB,2020-12-27,0
Solomon Islands,SLB,2020-12-28,0
Solomon Islands,SLB,2020-12-29,0
Solomon Islands,SLB,2020-12-30,0
Solomon Islands,SLB,2020-12-31,0
Solomon Islands,SLB,2021-01-01,0
Solomon Islands,SLB,2021-01-02,0
Solomon Islands,SLB,2021-01-03,0
Solomon Islands,SLB,2021-01-04,0
Solomon Islands,SLB,2021-01-05,0
Solomon Islands,SLB,2021-01-06,0
Solomon Islands,SLB,2021-01-07,0
Solomon Islands,SLB,2021-01-08,0
Solomon Islands,SLB,2021-01-09,0
Solomon Islands,SLB,2021-01-10,0
Solomon Islands,SLB,2021-01-11,0
Solomon Islands,SLB,2021-01-12,0
Solomon Islands,SLB,2021-01-13,0
Solomon Islands,SLB,2021-01-14,0
Solomon Islands,SLB,2021-01-15,0
Solomon Islands,SLB,2021-01-16,0
Solomon Islands,SLB,2021-01-17,0
Solomon Islands,SLB,2021-01-18,0
Solomon Islands,SLB,2021-01-19,0
Solomon Islands,SLB,2021-01-20,0
Solomon Islands,SLB,2021-01-21,0
Solomon Islands,SLB,2021-01-22,0
Solomon Islands,SLB,2021-01-23,0
Solomon Islands,SLB,2021-01-24,0
Solomon Islands,SLB,2021-01-25,0
Solomon Islands,SLB,2021-01-26,0
Solomon Islands,SLB,2021-01-27,0
Solomon Islands,SLB,2021-01-28,0
Solomon Islands,SLB,2021-01-29,0
Solomon Islands,SLB,2021-01-30,0
Solomon Islands,SLB,2021-01-31,0
Solomon Islands,SLB,2021-02-01,0
Solomon Islands,SLB,2021-02-02,0
Solomon Islands,SLB,2021-02-03,0
Solomon Islands,SLB,2021-02-04,0
Solomon Islands,SLB,2021-02-05,0
Solomon Islands,SLB,2021-02-06,0
Solomon Islands,SLB,2021-02-07,0
Solomon Islands,SLB,2021-02-08,0
Solomon Islands,SLB,2021-02-09,0
Solomon Islands,SLB,2021-02-10,1.42
Solomon Islands,SLB,2021-02-11,1.42
Solomon Islands,SLB,2021-02-12,1.42
Solomon Islands,SLB,2021-02-13,1.42
Solomon Islands,SLB,2021-02-14,1.42
Solomon Islands,SLB,2021-02-15,1.42
Solomon Islands,SLB,2021-02-16,1.42
Solomon Islands,SLB,2021-02-17,1.42
Solomon Islands,SLB,2021-02-18,1.42
Solomon Islands,SLB,2021-02-19,1.42
Solomon Islands,SLB,2021-02-20,1.42
Solomon Islands,SLB,2021-02-21,1.42
Solomon Islands,SLB,2021-02-22,1.42
Solomon Islands,SLB,2021-02-23,1.42
Solomon Islands,SLB,2021-02-24,0
Solomon Islands,SLB,2021-02-25,0
Solomon Islands,SLB,2021-02-26,0
Solomon Islands,SLB,2021-02-27,0
Solomon Islands,SLB,2021-02-28,0
Solomon Islands,SLB,2021-03-01,0
